id,issuer,ticker,yf_ticker,isin,asset_class,sector,exchange,exchange_code,country,url
138,Netcompany Group A/S,NETC,NETC.CO,DK0060952919,equity,,nasdaq_nordics,XCSE,DK,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=CSE154904&name=Netcompany%20Group&ISIN=DK0060952919
139,Nokia,NOKIA,NOKIA.HE,FI0009000681,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX24311&name=Nokia%20Oyj&ISIN=FI0009000681
141,Nyfosa AB,NYF,NYF.ST,SE0011426428,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE162997&name=Nyfosa&ISIN=SE0011426428
144,Optomed Oyj,OPTOMED,OPTOMED.HE,FI4000410881,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX185117&name=Optomed%20Oyj&ISIN=FI4000410881
147,OVARO KIINTEISTÖSIJOITUS OYJ,OVARO,OVARO.HE,FI4000349113,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX97068&name=Ovaro%20Kiinteistösijoitus%20Oyj&ISIN=FI4000349113
148,Puuilo Oyj,PUUILO,PUUILO.HE,FI4000507124,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX227473&name=Puuilo%20Oyj&ISIN=FI4000507124
149,REITIR FASTEIGNAFÉLAG,REITIR,REITIR.IC,IS0000020352,equity,,nasdaq_nordics,XICE,IS,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=ICE107988&name=Reitir%20fasteignafélag&ISIN=IS0000020352
150,Relais Group Oyj,RELAIS,RELAIS.HE,FI4000391487,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX181961&name=Relais%20Group%20Oyj&ISIN=FI4000391487
151,Remedy Entertainment Oyj,REMEDY,REMEDY.HE,FI4000251897,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX137987&name=Remedy%20Entertainment%20Oyj&ISIN=FI4000251897
145,Orkuveita ReykjavÃ­kur,OR280845 GB,,IS0000036648,bonds,,Nasdaq Iceland,XICE,IS,https://www.nasdaqomxnordic.com/bonds/iceland/microsite?Instrument=OR280845_GB
718,INVIBES ADVERTISING N.V.,ALINV.PA,ALINV.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALINV.PA/
719,MICHELIN,ML.PA,ML.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ML.PA/
720,GROUPE CRIT,CEN.PA,CEN.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/CEN.PA/
722,ARGAN SA,ARG.PA,ARG.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ARG.PA/
152,Rockwool A/S,ROCK-B.CO,ROCK-B.CO,DK0010219153,equity,,nasdaq_nordics,XCSE,DK,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=CSE3456&name=Rockwool%20B&ISIN=DK0010219153
153,Sampo Oyj,SAMPO.HE,SAMPO.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://finance.yahoo.com/quote/SAMPO.HE/
715,Hybrid Software Group PLC,HYSG.BR,HYSG.BR,,equity,,Euronext Brussels,BRU,Belgium,https://finance.yahoo.com/quote/HYSG.BR/
113,Egetis Therapeutics AB,EGTX.ST,EGTX.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/EGTX.ST/
723,Kering SA ,KER.PA,KER.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/KER.PA/
731,SAS FLORENTAISE ,ALFLO.PA,ALFLO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALFLO.PA/
734,WINFARM,ALWF.PA,ALWF.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALWF.PA/
735,Capgemini SE,CAP.PA,CAP.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/CAP.PA/
29,Pieno Zvaigzdes,PZV1L,PZV1L.VS,LT0000111676,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000111676/trading
724,Infotel SA,INF.PA,INF.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/INF.PA/
725,LINEDATA SERVICES S.A.,LIN.PA,LIN.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/LIN.PA/
726,Carrefour SA ,CA.PA,CA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/CA.PA/
30,Apranga,APG1L,APG1L.VS,LT0000102337,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000102337/trading?date=2024-10-08
31,Nter Asset Management,OAMOBBF1L,OAMOBBF1L.VS,LT0000990012,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000990012/trading?date=2024-10-08
32,Eleving Group,ELEV130028A,ELEV130028A.RG,DE000A3LL7M4,bonds,,Nasdaq Riga,RSE,LV,https://nasdaqbaltic.com/statistics/et/instrument/DE000A3LL7M4/trading
34,iCotton,ICOTNFLOT27FA,ICOTNFLOT27FA.RG,LV0000802783,bonds,,Nasdaq Riga,RSE,LV,https://nasdaqbaltic.com/statistics/et/instrument/LV0000802783/trading
37,K2 LT,K2LT,K2LT.RG,LT0000129009,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000129009/trading
39,Infortar,INF1T,INF1T.TL,EE3100149394,equity,,Nasdaq Riga,TAL,EE,https://nasdaqbaltic.com/statistics/et/instrument/EE3100149394/trading
41,Invalda INVL,IVL1L,IVL1L.VS,LT0000102279,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000102279/trading
42,Consilium optimum,FASTL120027FA,FASTL120027FA.RG,LT0000409047,bonds,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000409047/trading
44,Tallinna Sadam,TSM1T,TSM1T.TL,EE3100021635,equity,,Nasdaq Riga,TAL,EE,https://nasdaqbaltic.com/statistics/et/instrument/EE3100021635/trading
47,NEO Finance,NEOFI,NEOFI.RG,LT0000132953,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000132953/trading
48,Utenos Trikotazas,UTR1L,UTR1L.VS,LT0000109324,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000109324/trading
51,Amber Grid,AMG1L,AMG1L.VS,LT0000128696,equity,,Nasdaq Vilnius,VSE,LT,https://nasdaqbaltic.com/statistics/et/instrument/LT0000128696/trading
154,Scandic Hotels Group AB,SHOT,SHOT.ST,SE0007640156,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE115964&name=Scandic%20Hotels%20Group&ISIN=SE0007640156
155,Scandinavian Investment Group A/S,SIG,SIG.CO,DK0060038933,equity,,nasdaq_nordics,XCSE,DK,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=CSE3414&name=Scandinavian%20Investment%20Group&ISIN=DK0060038933
156,Senzime AB,SEZI,SEZI.ST,SE0002478776,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE56147&name=Senzime&ISIN=SE0002478776
157,SÍLDARVINNSLAN hf,SVN,SVN.IC,IS0000000479,equity,,nasdaq_nordics,XICE,IS,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=ICE226422&name=Síldarvinnslan&ISIN=IS0000000479
159,Sparinvest SICAV,SSISCBIGEURR,SSISCBIGEURR.CO,LU0264925727,funds,,nasdaq_nordics,XCSE,DK,https://www.nasdaqomxnordic.com/fonder/microsite?Instrument=CSE38136&name=Sparinvest%20SICAV%20Sust%20CorpBonds%20IG%20EUR%20R
160,Storskogen Group AB,STOR B,STOR-B.ST,SE0016797732,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE236754&name=Storskogen%20Group%20B&ISIN=SE0016797732
161,Swedbank AB,SWED A,SWED-A.ST,SE0000242455,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE120&name=Swedbank%20A&ISIN=SE0000242455
162,Sydbank A/S,SYDB,SYDB.CO,DK0010311471,equity,,nasdaq_nordics,XCSE,DK,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=CSE3366&name=Sydbank&ISIN=DK0010311471
163,Tele2 AB,TEL2 B,TEL2-B.ST,SE0005190238,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE1027&name=Tele2%20B&ISIN=SE0005190238
164,Terveystalo Oyj,TTALO,TTALO.HE,FI4000252127,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX144124&name=Terveystalo%20Oyj&ISIN=FI4000252127
166,United Bankers Oyj,UNITED,UNITED.HE,FI4000081427,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX103563&name=United%20Bankers%20Oyj&ISIN=FI4000081427
728,LES HOTELS BAVEREZ S.A.,ALLHB.PA,ALLHB.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALLHB.PA/
729,Ontex Group NV,ONTEX.BR,ONTEX.BR,,equity,,Euronext Brussels,XBRU,BE,https://finance.yahoo.com/quote/ONTEX.BR/
733,TEXAF S.A.,TEXF.BR,TEXF.BR,,equity,,Euronext Brussels,XBRU,BE,https://finance.yahoo.com/quote/TEXF.BR/
736,ODIOT HOLDING,MLODT.PA,MLODT.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/MLODT.PA/
1822,Toleranzia AB,TOL.ST,TOL.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/TOL.ST/
738,RAMSAY GENERALE DE SANTE,GDS.PA,GDS.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/GDS.PA/
742,MATVAREEXPRESSEN AS,MVE.OL,MVE.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/MVE.OL/
743,Scana ASA ,SCANA.OL,SCANA.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SCANA.OL/
730,TME Pharma N.V.,ALTME.PA,ALTME.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/ALTME.PA/
732,JACQUET METALS SA,JCQ.PA,JCQ.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/JCQ.PA/
741,ContextVision AB ,CONTX.OL,CONTX.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/CONTX.OL/
727,PARATUS ENERGY SERVICES LTD. ,PLSV.OL,PLSV.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/PLSV.OL/
745,VOLUE ASA,VOLUE.OL,VOLUE.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/VOLUE.OL/
746,Loomis AB,LOOMIS.ST,LOOMIS.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/LOOMIS.ST/
747,Bicara Therapeutics,BCAX,BCAX,,equity,biotech,Nasdaq US,NASDAQ,US,https://www.google.com/finance/quote/BCAX:NASDAQ
748,Instalco AB,INSTAL.ST,INSTAL.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/INSTAL.ST/
750,Septerna,SEPN,SEPN,,,,Nasdaq US,NASDAQ,US,https://www.google.com/finance/quote/SEPN:NASDAQ
751,Solid Försäkringsaktiebolag,SFAB.ST,SFAB.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/SFAB.ST/
486,Ponsse Oyj,PON1V.HE,PON1V.HE,,equity,,Nasdaq Helsinki,,FI,https://finance.yahoo.com/quote/PON1V.HE/
739,PERNOD RICARD SA,RI.PA,RI.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/RI.PA/
168,Valmet Corporation,VALMT,VALMT.HE,FI4000074984,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX98819&name=Valmet%20Oyj&ISIN=FI4000074984
169,Valoe Oyj,VALOE,VALOE.HE,FI4000561576,equity,,Nasdaq Helsinki,XHEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX24329&name=Valoe%20Oyj&ISIN=FI4000561576
170,Wästbygg Gruppen AB,WBGR B,WBGR-B.ST,SE0014453874,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE204364&name=Wästbygg%20Gruppen%20B&ISIN=SE0014453874
172,XBRANE BIOPHARMA AB TO 1,XBRANE TO 1,XBRANE-TO-1.ST,SE0021515087,equity,,Nasdaq Stockholm,SSME,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE329544&name=Xbrane%20Biopharma%20AB%20TO%201
173,ARION BANKI SDB,ARION SDB,ARION-SDB.ST,SE0010413567,equity,,Nasdaq Stockholm,XSTO,SE,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=SSE156393&name=Arion%20Banki%20SDB&ISIN=SE0010413567
174,Cargotec Oyj,CGCBVH.XD,CGCBVH.XD,,,,,,,https://finance.yahoo.com/quote/CGCBVH.XD/
175,Cargotec Corporation,CGCBVH.XC,CGCBVH.XC,,,,,,,https://finance.yahoo.com/quote/CGCBVH.XC/
176,Consti Oyj,CONSTH.XD,CONSTH.XD,,,,,,,https://finance.yahoo.com/quote/CONSTH.XD/
177,21Shares Bitcoin ETP - ABTC,ABTC,ABTC.PA,CH0454664001,ETP,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/etfs/CH0454664001-XPAR/market-information
178,2CRSi S.A,AL2SI,AL2SI.PA,FR0013341781,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0013341781-ALXP/market-information
180,ABIONYX PHARMA,ABNX,ABNX.PA,FR0012616852,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0012616852-XPAR/market-information
181,ABIVAX,ABVX,ABVX.PA,FR0012333284,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0012333284-XPAR/market-information
182,ABL GROUP ASA,ABL,ABLO.OL,NO0010715394,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/NO0010715394-XOSL/market-information
183,AB SCIENCE,AB,AB.PA,FR0010557264,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0010557264-XPAR/market-information
184,ADVINI,ALAVI,ALAVI.PA,FR0000053043,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0000053043-ALXP/market-information
185,AEDIFICA,AED,AED.BR,BE0003851681,equity,,Euronext Brussels,XBRU,BE,https://live.euronext.com/en/product/equities/BE0003851681-XBRU/market-information
186,AELIS FARMA,AELIS,AELIS.PA,FR0014007ZB4,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0014007ZB4-XPAR/market-information
188,AGEAS,AGS,AGS.BR,BE0974264930,equity,,Euronext Brussels,XBRU,BE,https://live.euronext.com/en/product/equities/BE0974264930-XBRU/market-information
189,AKER BP,AKRBP,AKRBP.OL,NO0010345853,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/NO0010345853-XOSL/market-information
190,Aker Horizons ASA,AKH,AKH.OL,NO0010921232,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/NO0010921232-XOSL/market-information
192,ALPES (COMPAGNIE),CDA,CDA.PA,FR0000053324,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000053324-XPAR/market-information
193,ALSTOM,ALO,ALO.PA,FR0010220475,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0010220475-XPAR/market-information
1823,PEXIP HOLDING,PEXIP.OL,PEXIP.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/PEXIP.OL/
195,ALUMEXX N.V.,ALX,ALX.AS,NL0012194724,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/market-information
196,AMUNDI ,AMUN,AMUN.PA,FR0004125920,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0004125920-XPAR/market-information
197,ANTIN INFRASTRUCTURE PARTNERS,ANTIN,ANTIN.PA,FR0014005AL0,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0014005AL0-XPAR/market-information
198,ARCADIS,ARCAD,ARCAD.AS,NL0006237562,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/NL0006237562-XAMS/market-information
199,Archer,ARCH,ARCH.OL,BMG0451H2087,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/BMG0451H2087-XOSL/market-information
200,ARCTIC BIOSCIENCE AS,ABS,ABS.OL,NO0010859580,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0010859580-MERK/market-information
201,ARTMARKET.COM(EX ARTPRICE.COM),PRC,PRC.PA,FR0000074783,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000074783-XPAR/market-information
749,MBX Biosciences,MBX,MBX,,equity,,Nasdaq US,NASDAQ,US,https://www.google.com/finance/quote/MBX:NASDAQ
191,AKOBO MINERALS AB ,AKOBO.OL,AKOBO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/AKOBO.OL/
1824,Momentum Group AB,MMGR-B.ST,MMGR-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/MMGR-B.ST/
202,ARVERNE GROUP,ARVEN,ARVEN.PA,FR001400JWR8,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR001400JWR8-XPAR/market-information
203,ATLANTIC SAPPHIRE,ASA,ASA.OL,NO0013249896,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/NO0013249896-XOSL/market-information
204,ATOS,ATO,ATO.PA,FR0000051732,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000051732-XPAR/market-information
1825,INVISIO AB,IVSO.ST,IVSO.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/IVSO.ST/
209,AURORA EIENDOM AS,AURA,AURA.OL,NO0011032310,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0011032310-MERK/market-information
210,BANIJAY GROUP N.V.,BNJ,BNJ.AS,NL0015000X07,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/NL0015000X07-XAMS/market-information
211,B.C.P.-BCO COMERCIAL PORTUGUES,BCP,BCP.LS,PTBCP0AM0015,equity,,Euronext Lisbon,XLIS,PT,https://live.euronext.com/en/product/equities/PTBCP0AM0015-XLIS/market-information
212,BEERENBERG AS,BBERG,BBERG.OL,NO0013017574,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0013017574-MERK/market-information
213,BEKAERT,BEKB,BEKB.BR,BE0974258874,equity,,Euronext Brussels,XBRU,BEL,https://live.euronext.com/en/product/equities/BE0974258874-XBRU/market-information
214,BERGEN CARBON SOLUTIONS AS,BCS,BCS.OL,NO0010950249,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0010950249-MERK/market-information
215,BE Semiconductor Industries N.V.,BESI,BESI.AS,NL0012866412,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/NL0012866412-XAMS/market-information
216,BIC,BB,BB.PA,FR0000120966,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000120966-XPAR/market-information
217,BILENDI,ALBLD,ALBLD.PA,FR0004174233,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0004174233-ALXP/market-information
218,BLACK SEA PROPERTY,BSP,BSP.OL,NO0010755101,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0010755101-MERK/market-information
220,BONDUELLE,BON,BON.PA,FR0000063935,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000063935-XPAR/market-information
221,BORR DRILLING,BORR,BORR.OL,BMG1466R1732,equity,,Oslo Børs,XOSL,NO,https://live.euronext.com/en/product/equities/BMG1466R1732-XOSL/market-information
222,Boussard Gavaudan,BGHL,BGHL.AS,GG00B1FQG453,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/GG00B1FQG453-XAMS/market-information
223,BOUSSARD GAVAUDAN HOLD LTD GBP,BGHS,BGHS.L,GG00B39VMM07,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/market-information
224,BOUYGUES,EN,EN.PA,FR0000120503,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000120503-XPAR/market-information
225,BPOST,BPOST,BPOST.BR,BE0974268972,equity,,Euronext Brussels,XBRU,BE,https://live.euronext.com/en/product/equities/BE0974268972-XBRU/market-information
227,BRUNEL INTERNAT,BRNL,BRNL.AS,NL0010776944,equity,,Euronext Amsterdam,XAMS,NL,https://live.euronext.com/en/product/equities/NL0010776944-XAMS/market-information
228,BUREAU VERITAS,BVI,BVI.PA,FR0006174348,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0006174348-XPAR/market-information
230,CARBIOS,ALCRB,ALCRB.PA,FR0011648716,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0011648716-ALXP/market-information
231,CARE PROPERTY INVEST,CPINV,CPINV.BR,BE0974273055,equity,,Euronext Brussels,XBRU,BE,https://live.euronext.com/en/product/equities/BE0974273055-XBRU/market-information
232,CASINO GUICHARD,CO,CO.PA,FR001400OKR3,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR001400OKR3-XPAR/market-information
233,CEGEDIM,CGM,CGM.PA,FR0000053506,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000053506-XPAR/market-information
234,CELLECTIS,ALCLS,ALCLS.PA,FR0010425595,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0010425595-ALXP/market-information
235,CENERGY,CENER,CENER.BR,BE0974303357,equity,,Euronext Brussels,XBRU,BE,https://live.euronext.com/en/product/equities/BE0974303357-XBRU/market-information
236,CLARANOVA,CLA,CLA.PA,FR0013426004,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0013426004-XPAR/market-information
237,CLASQUIN,ALCLA,ALCLA.PA,FR0004152882,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0004152882-ALXP/market-information
238,CLEAN SEAS SEAFOOD LIMITED,CSS,CSS.AX,AU000000CSS3,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/AU000000CSS3-MERK/market-information
239,CODELAB CAPITAL AS,CODE,CODE.OL,NO0010895667,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/NO0010895667-MERK/market-information
240,COHERIS,COH,COH.PA,FR0004031763,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0004031763-XPAR/market-information
241,COOL COMPANY LTD.,CLCO,CLCO.OL,BMG2415A1137,equity,,Euronext Growth Oslo,MERK,NO,https://live.euronext.com/en/product/equities/BMG2415A1137-MERK/market-information
242,Corticeira Amorim-SGPS,COR,COR.LS,PTCOR0AE0006,equity,,Euronext Lisbon,XLIS,PT,https://live.euronext.com/en/product/equities/PTCOR0AE0006-XLIS/market-information
243,CRCAM ALP.PROV.CCI,CRAP,CRAP.PA,FR0000044323,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0000044323-XPAR/market-information
244,CRCAM BRIE PIC2CCI,CRBP2,CRBP2.PA,FR0010483768,equity,,Euronext Paris,XPAR,FR,https://live.euronext.com/en/product/equities/FR0010483768-XPAR/market-information
229,BW LPG,BWLPG.OL,BWLPG.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/BWLPG.OL/
740,AMUNDI PHYSICAL GOLD ETC,GOLD-EUR.PA,GOLD-EUR.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/GOLD-EUR.PA/
245,CROSSJECT,ALCJ,ALCJ.PA,FR0011716265,equity,,Euronext Growth Paris,ALXP,FR,https://live.euronext.com/en/product/equities/FR0011716265-ALXP/market-information
1826,Bergman & Beving AB,BERG-B.ST,BERG-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/BERG-B.ST/
247,Fortress Biotech,FBIO,FBIO,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/FBIO:NASDAQ
248,Kineta,KA,KA,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/KA:NASDAQ
249,QIAGEN,QGEN,QGEN,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/QGEN:NASDAQ
250,Dyadic International,DYAI,DYAI,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/DYAI:NASDAQ
251,Jasper Therapeutics,JSPR,JSPR,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/JSPR:NASDAQ
252,AnaptysBio,ANAB,ANAB,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/ANAB:NASDAQ
253,electroCore,ECOR,ECOR,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/ECOR:NASDAQ
254,Eloxx Pharmaceuticals,ELOX,ELOX,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/ELOX:NASDAQ
255,MediWound,MDWD,MDWD,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/MDWD:NASDAQ
256,Radiopharm Theranostics,RAD.AX,RAD.AX,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/RAD.AX:NASDAQ
257,Eyenovia,EYEN,EYEN,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/EYEN:NASDAQ
258,PolyPid,PYPD,PYPD,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/PYPD:NASDAQ
259,Scilex Holding Company,SCLX,SCLX,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/SCLX:NASDAQ
260,Talaris Therapeutics,TALS,TALS,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/TALS:NASDAQ
261,Science 37,SNCE,SNCE,,equity,,nasdaq_us,NASDAQ,US,https://www.google.com/finance/quote/SNCE:NASDAQ
